Episode,Env_Step,Reward,Avg_Reward,Loss,Epsilon
337,2028000,-170.4220798751776,-244.69778024381512,0.0481627198876619,0.299418181180954
338,2034000,-328.57324701216567,-250.02789771363032,0.048092050710479575,0.29734545946121216
339,2040000,-259.84318552818513,-249.3024646000702,0.04994393823488887,0.29527273774147034
340,2046000,-169.66614073354503,-245.61058254539938,0.04795955273022021,0.29319998621940613
341,2052000,-251.5020699849665,-238.2746950709655,0.04899423317494802,0.2911272644996643
342,2058000,-284.88698298227973,-248.58481067352378,0.04738081850425806,0.2890545427799225
343,2064000,-211.65989080054715,-242.76644145769433,0.05131266904899773,0.28698182106018066
344,2070000,-202.39408156066384,-233.36555447053706,0.04922272379991288,0.28490909934043884
345,2076000,-231.83827223842673,-233.2608998514892,0.0475005196078564,0.282836377620697
346,2082000,-284.0259571061688,-239.48119078221262,0.048997722018568314,0.2807636260986328
347,2088000,-181.2480954469852,-240.5637923393934,0.049115800328746746,0.278690904378891
348,2094000,-244.47211714801233,-232.15367935297803,0.04730528023225876,0.27661818265914917
349,2100000,-251.91757383648655,-231.36111818380817,0.0477742784776395,0.27454546093940735
350,2106000,-255.9349527808954,-239.98799938854322,0.04788538123302472,0.2724727392196655
351,2112000,-285.5355596445388,-243.39134835450045,0.046440207290598966,0.2703999876976013
352,2118000,-212.06619621274876,-236.10926967754736,0.047419073278123204,0.2683272659778595
353,2124000,-266.87602236589737,-241.63088283408237,0.048007266693224665,0.2662545442581177
354,2130000,-207.1510107644208,-242.10657575445808,0.04923889764460425,0.26418182253837585
355,2136000,-204.46502748701096,-239.3692512793165,0.050847695533574246,0.26210910081863403
356,2142000,-256.22964670873625,-236.58962023957324,0.04869724374862077,0.2600363492965698
357,2148000,-135.1038202129348,-231.9751927161682,0.04907738591300828,0.257963627576828
358,2154000,-291.61578380126775,-236.68955938149375,0.0496521347402595,0.2558909058570862
359,2160000,-282.12207474114075,-239.71000947195915,0.04905517075889899,0.25381818413734436
360,2166000,-333.11985235351676,-247.4284994292213,0.048887291659368205,0.25174546241760254
361,2172000,-241.52834639102912,-243.02777810387033,0.049994371155742554,0.24967272579669952
362,2178000,-283.9458266421352,-250.21574114680897,0.04995293205219787,0.2476000040769577
363,2184000,-276.3653139384696,-251.1646703040662,0.0502059658994743,0.2455272674560547
364,2190000,-159.2272565504718,-246.3722948826713,0.05118954664866517,0.24345454573631287
365,2196000,-158.37599928753843,-241.76339206272405,0.048796295423506914,0.24138182401657104
366,2202000,-391.5132338135081,-255.29175077320124,0.0500555647489576,0.23930908739566803
367,2208000,-242.30527147654357,-266.0118958995621,0.0479708602426302,0.2372363656759262
368,2214000,-278.2780910772399,-264.6781266271593,0.05171848894795403,0.2351636290550232
369,2220000,-280.3387400543834,-264.4997931584836,0.048844703659939114,0.23309090733528137
370,2226000,-218.71187039543656,-253.05899496267557,0.051416701257325864,0.23101818561553955
371,2232000,-363.6557705070936,-265.271737374282,0.0497800053806277,0.22894544899463654
372,2238000,-320.75091196428184,-268.95224590649667,0.05033416244515684,0.22687272727489471
373,2244000,-204.1543549257076,-261.73115000522046,0.050170914656909496,0.2248000055551529
374,2250000,-241.3470028762049,-269.9431246377938,0.0494733289401435,0.22272726893424988
375,2256000,-236.43829929246385,-277.7493546382863,0.05025413495228471,0.22065454721450806
376,2262000,-253.28924909198395,-263.9269561661339,0.05088047749246471,0.21858182549476624
377,2268000,-311.2075497741098,-270.81718399589056,0.04891649454108362,0.21650908887386322
378,2274000,-283.1747084517192,-271.3068457333385,0.04960466136143077,0.2144363671541214
379,2280000,-275.38155095262846,-270.81112682316297,0.05221133156724197,0.21236363053321838
380,2286000,-201.28875125355262,-269.06881490897456,0.05247281103342539,0.21029090881347656
381,2292000,-222.2492859422473,-254.92816645248996,0.055186553027849486,0.20821818709373474
382,2298000,-289.24485026614275,-251.77756028267603,0.052068262306721104,0.20614545047283173
383,2304000,-218.4097341405286,-253.20309820415815,0.05243713971176961,0.2040727287530899
384,2310000,-318.61477693353663,-260.9298756098913,0.0504272379030784,0.20200000703334808
385,2316000,-291.2569876102698,-266.4117444416719,0.053488043886939216,0.19992727041244507
386,2322000,-251.92734742604807,-266.2755542750783,0.05288551215920597,0.19785454869270325
387,2328000,-307.02049492546575,-265.8568487902139,0.05369421098722766,0.19578181207180023
388,2334000,-182.5004169408703,-255.78941963912902,0.05245422700035852,0.1937090903520584
389,2340000,-195.78297364455648,-247.82956190832184,0.0508444539749762,0.1916363686323166
390,2346000,-192.52201021405563,-246.95288780437212,0.05161126986180898,0.18956363201141357
391,2352000,-396.25995325845724,-264.3539545359931,0.05295142389445876,0.18749091029167175
392,2358000,-327.4043541766059,-268.16990492703945,0.05231415262521477,0.18541818857192993
393,2364000,-356.4414924113653,-281.9730807541231,0.05279118739382829,0.18334545195102692
394,2370000,-347.372417042965,-284.84884476506596,0.05192915161559358,0.1812727302312851
395,2376000,-238.4180772390348,-279.56495372794245,0.05370577062344334,0.17919999361038208
396,2382000,-284.57795756640644,-282.8300147419783,0.05338296288789328,0.17712727189064026
397,2388000,-338.73826613327856,-286.00179186275955,0.054628673108333414,0.17505455017089844
398,2394000,-198.3768786294313,-287.58943803161566,0.05514166622927102,0.17298181354999542
399,2400000,-365.4929763193504,-304.56043829909504,0.0565462481584594,0.1709090918302536
400,2406000,-370.1818243892267,-322.3264197166121,0.05454275749850785,0.16883637011051178
401,2412000,-307.43798966406706,-313.44422335717314,0.05727615447326874,0.16676363348960876
402,2418000,-163.84062652043576,-297.0878505915561,0.056537948143455044,0.16469091176986694
403,2424000,-276.01491114521605,-289.04519246494124,0.05458357291010907,0.16261817514896393
404,2430000,-245.95499228540984,-278.90344998918573,0.05789250415734326,0.1605454534292221
405,2436000,-163.13951261671173,-271.37559352695337,0.058492375450208786,0.15847273170948029
406,2442000,-211.94344144267598,-264.1121419145803,0.056759298878683084,0.15639999508857727
407,2448000,-195.97721380905932,-249.8360366821584,0.05704880024529606,0.15432727336883545
408,2454000,-251.72563714451098,-255.17091253366638,0.05769148589497975,0.15225455164909363
409,2460000,-199.50435815978926,-238.57205071771028,0.05557832968838435,0.1501818150281906
410,2466000,-324.9397138335571,-234.0478396621433,0.0555428283191286,0.1481090933084488
411,2472000,-229.40723779460404,-226.244764475197,0.0562353181753618,0.14603635668754578
412,2478000,-419.1246913592904,-251.77317095908248,0.058206627198145726,0.14396363496780396
413,2484000,-244.536182926322,-248.62529813719306,0.0590789156507041,0.14189091324806213
414,2490000,-186.11647895220472,-242.64144680387253,0.05663058925648996,0.13981817662715912
415,2496000,-234.74651997033652,-249.80214753923502,0.0567936050943487,0.1377454549074173
416,2502000,-350.7078574887464,-263.67858914384203,0.05916571017568155,0.13567273318767548
417,2508000,-184.42915303243353,-262.5237830661795,0.058743012588936834,0.13359999656677246
418,2514000,-332.5386782577325,-270.6050871775016,0.05959066244476708,0.13152727484703064
419,2520000,-253.325801264049,-275.9872314879276,0.05929329374353013,0.12945453822612762
420,2526000,-264.268813890636,-269.92014149363547,0.059362713111467506,0.1273818165063858
421,2532000,-325.69272612062196,-279.5486903262373,0.06128261344290028,0.12530909478664398
422,2538000,-256.61827000309495,-263.29804819061775,0.0602501697789412,0.12323636561632156
423,2544000,-245.70941735405358,-263.4153716333909,0.05987607663949408,0.12116363644599915
424,2550000,-179.88180300290696,-262.79190403846115,0.05887285820744,0.11909090727567673
425,2556000,-158.40183321051882,-255.15743536247936,0.06044364463425397,0.11701817810535431
426,2562000,-299.977662854908,-250.08441589909552,0.060335892973525915,0.11494545638561249
427,2568000,-374.52075645093373,-269.09357624094554,0.06104598776462566,0.11287272721529007
428,2574000,-320.9939388042003,-267.9391022955923,0.06172077972403107,0.11079999804496765
429,2580000,-408.3571767225021,-283.44223984143764,0.06289838711145179,0.10872727632522583
430,2586000,-276.98116437596036,-284.7134748899701,0.06237553501913014,0.10665454715490341
431,2592000,-270.9323791075949,-279.2374401886674,0.060736645662070564,0.104581817984581
432,2598000,-204.42074135950315,-274.0176873243082,0.060061854457851345,0.10250908881425858
433,2604000,-306.68702806235103,-280.11544839513795,0.06270742557382133,0.10043636709451675
434,2610000,-309.82192930601104,-293.10946102544835,0.06452877463287829,0.09836363792419434
435,2616000,-262.91386776914715,-303.56066448131116,0.060686573473523214,0.09629090875387192
436,2622000,-296.12645866091043,-303.1755440619114,0.06411118378657071,0.0942181795835495
437,2628000,-206.48245343352573,-286.3717137601706,0.06369201504324641,0.09214545786380768
438,2634000,-201.90348108827402,-274.462667988578,0.06176221663733789,0.09007272869348526
439,2640000,-321.7936934697209,-265.80631966329986,0.065249143414471,0.08799999952316284
440,2646000,-229.95104191277642,-261.10330741698147,0.06278859467379516,0.08592727035284042
441,2652000,-143.1941843204113,-248.32948793826313,0.06364227287366521,0.0838545486330986
442,2658000,-284.317577137168,-256.3191715160296,0.06312525658961385,0.08178181946277618
443,2664000,-352.79225929488314,-260.9296946392828,0.06721773705049418,0.07970909029245377
444,2670000,-273.1160514213582,-257.25910685081755,0.06654124521530078,0.07763636112213135
445,2676000,-285.67541671384606,-259.5352617452874,0.0648351526480789,0.07556363940238953
446,2682000,-193.39362759774667,-249.26197863897104,0.06488797889459723,0.07349091023206711
447,2688000,-285.17199780994633,-257.13093307661313,0.06617840872025893,0.07141818106174469
448,2694000,-184.68726674697973,-255.4093116424837,0.06948580477580739,0.06934545189142227
449,2700000,-286.1638680071146,-251.84632909622306,0.06590534139525456,0.06727273017168045
450,2706000,-263.79333310046786,-255.2305582149922,0.0650049634266179,0.06520000100135803
451,2712000,-216.65900707773108,-262.5770404907242,0.06757973228569608,0.06312727183103561
452,2718000,-213.28095634529745,-255.4733784115371,0.06508912668384922,0.061054546386003494
453,2724000,-204.6458048564964,-240.65873296769843,0.06575040684366831,0.058981817215681076
454,2730000,-268.2467460096932,-240.17180242653194,0.06768363589401512,0.056909091770648956
455,2736000,-201.1115247674752,-231.71541323189484,0.06762093717465177,0.05483636260032654
456,2742000,-257.9027434851487,-238.16632482063505,0.0683329919547541,0.05276363715529442
457,2748000,-275.6775623303183,-237.21688127267225,0.06908452189810729,0.050690907984972
458,2754000,-443.44073152018336,-263.0922277499926,0.06768116320902481,0.05000000074505806
459,2760000,-228.4374950426536,-257.31959045354654,0.06836874421088335,0.05000000074505806
460,2766000,-321.15980823151403,-263.0562379666511,0.07057273424932889,0.05000000074505806
461,2772000,-334.533751388808,-274.84371239775885,0.06748370448426189,0.05000000074505806
462,2778000,-126.17818818111937,-266.133435581341,0.06911902813691025,0.05000000074505806
463,2784000,-211.39937998482674,-266.80879309417406,0.0703428555794914,0.05000000074505806
464,2790000,-261.5392557808573,-266.13804407129044,0.0691113960321915,0.05000000074505806
465,2796000,-260.7142439254076,-272.0983159870837,0.07031697777224084,0.05000000074505806
466,2802000,-147.8062944260455,-261.0886710811734,0.06840469406141589,0.05000000074505806
467,2808000,-181.18957623239112,-251.63987247138067,0.07003989232898068,0.05000000074505806
468,2814000,-164.05053102867532,-223.70085242222984,0.07185822990259233,0.05000000074505806
469,2820000,-188.6476181881153,-219.721864736776,0.06896484918391797,0.05000000074505806
470,2826000,-257.29772780757776,-213.3356566943824,0.06947484862571582,0.05000000074505806
471,2832000,-300.183458064932,-209.9006273619948,0.06933184189535678,0.05000000074505806
472,2838000,-156.2981965416293,-212.91262819804578,0.07162058032028533,0.05000000074505806
473,2844000,-352.630236663892,-227.03571386595232,0.0721461967790965,0.05000000074505806
474,2850000,-216.3848898457818,-222.52027727244476,0.07011926833047376,0.05000000074505806
475,2856000,-244.18834751598544,-220.86768763150252,0.07187749357810631,0.05000000074505806
476,2862000,-232.40305488314516,-229.3273636772125,0.07531187285284978,0.05000000074505806
477,2868000,-277.25504523958443,-238.93391057793187,0.07488570441066986,0.05000000074505806
478,2874000,-160.67763582017142,-238.59662105708148,0.07225046122450536,0.05000000074505806
479,2880000,-208.02505935885347,-240.5343651741553,0.07560967797304814,0.05000000074505806
480,2886000,-225.26690715933364,-237.33128310933088,0.07634175709941579,0.05000000074505806
481,2892000,-132.4197776238725,-220.55491506522495,0.07582831799436826,0.05000000074505806
482,2898000,-159.32265884381377,-220.85736129544338,0.07691206962941215,0.05000000074505806
483,2904000,-138.87139849549658,-199.48147747860384,0.0764441218158463,0.05000000074505806
484,2910000,-137.6145968495075,-191.60444817897638,0.07439098266737225,0.05000000074505806
485,2916000,-220.27318451506017,-189.21293187888386,0.07740460315191497,0.05000000074505806
486,2922000,-248.56582887017686,-190.82920927758704,0.07640687903726939,0.05000000074505806
487,2928000,-224.08389075338164,-185.51209382896675,0.07968915691661338,0.05000000074505806
488,2934000,-241.84532371781825,-193.62886261873143,0.0798291959410999,0.05000000074505806
489,2940000,-298.7938468185639,-202.70574136470248,0.08097609134414233,0.05000000074505806
490,2946000,-234.78376865070277,-203.6574275138394,0.0800443826993384,0.05000000074505806
491,2952000,-256.76297053416056,-216.09174680486822,0.08386046583457694,0.05000000074505806
492,2958000,-308.4312011308084,-231.0026010335677,0.08509225452893103,0.05000000074505806
493,2964000,-233.11413360284018,-240.42687454430205,0.08535519704940574,0.05000000074505806
494,2970000,-274.1281579014569,-254.078230649497,0.08685616767383181,0.05000000074505806
495,2976000,-298.1650940266845,-261.86742160065944,0.08708130895757737,0.05000000074505806
496,2982000,-238.7375039096787,-260.8845891046096,0.08659755652630702,0.05000000074505806
497,2988000,-301.7162455654725,-268.6478245858187,0.08518330611432126,0.05000000074505806
498,2994000,-272.4175392271345,-271.7050461367503,0.08640516210945012,0.05000000074505806
499,3000000,-188.5149077551905,-260.67715223041296,0.08899080494298445,0.05000000074505806
500,3006000,-196.21733742680226,-256.8205091080229,0.08916062818428812,0.05000000074505806
501,3012000,-236.07476170426162,-254.751688225033,0.0907035513210188,0.05000000074505806
502,3018000,-197.590959545254,-243.66766406647758,0.09021052562763604,0.05000000074505806
503,3024000,-128.7445642725079,-233.23070713344433,0.09416848539421335,0.05000000074505806
504,3030000,-165.85993060696637,-222.40388440399528,0.09527201443972687,0.05000000074505806
505,3036000,-291.64029230907727,-221.75140423223456,0.09484007951714253,0.05000000074505806
506,3042000,-146.81174983871824,-212.5588288251385,0.0968677730698837,0.05000000074505806
507,3048000,-129.94402524525503,-195.38160679311676,0.09670980302446211,0.05000000074505806
508,3054000,-238.88327736435076,-192.0281806068384,0.09761178256540248,0.05000000074505806
509,3060000,-109.6360297049032,-184.14029280180966,0.09745906574977561,0.05000000074505806
510,3066000,-187.97996653139853,-183.3165557122693,0.09911293255770579,0.05000000074505806
511,3072000,-248.42092881598563,-184.5511724234417,0.10118260288354941,0.05000000074505806
512,3078000,-296.2997870072868,-194.42205516964498,0.1011669319854894,0.05000000074505806
513,3084000,-220.26126332029617,-203.5737250744238,0.09941422089220335,0.05000000074505806
514,3090000,-176.39451470190397,-204.62718348391758,0.10291593900753651,0.05000000074505806
515,3096000,-316.94702811046045,-207.15785706405586,0.10406238162067408,0.05000000074505806
516,3102000,-200.53370199197707,-212.53005227938175,0.10199269762565381,0.05000000074505806
517,3108000,-224.60313168777793,-221.99596292363404,0.10164887539514651,0.05000000074505806
518,3114000,-122.2433455820501,-210.33196974540397,0.10164277437895847,0.05000000074505806
519,3120000,-120.88942757164295,-211.45730953207794,0.1036388915591718,0.05000000074505806
520,3126000,-196.38323381855935,-212.29763626079404,0.10415447922023789,0.05000000074505806
521,3132000,-105.71411602888838,-198.0269549820843,0.10633257366421943,0.05000000074505806
522,3138000,-199.19810917176437,-188.31678719853207,0.10349187704750026,0.05000000074505806
523,3144000,-327.44852890080074,-199.03551375658253,0.10654071540191459,0.05000000074505806
524,3150000,-248.6582419977749,-206.26188648616963,0.10627033799591784,0.05000000074505806
525,3156000,-312.3427807725675,-205.80146175238033,0.10740644414222333,0.05000000074505806
526,3162000,-182.9560646104801,-204.04369801423064,0.10806329721778941,0.05000000074505806
527,3168000,-129.74836555417903,-194.55822140087076,0.10676931929696973,0.05000000074505806
528,3174000,-292.2128650924342,-211.55517335190916,0.10801879451796413,0.05000000074505806
529,3180000,-221.2945209776135,-221.59568269250622,0.10735590638546273,0.05000000074505806
530,3186000,-216.7654939895092,-223.6339087096012,0.10691068537797158,0.05000000074505806
531,3192000,-187.6712083864668,-231.82961794535905,0.11102358330413699,0.05000000074505806
532,3198000,-142.6685403427955,-226.17666106246216,0.10512387418506357,0.05000000074505806
533,3204000,-276.3586144725359,-221.06766961963567,0.10511506126021655,0.05000000074505806
534,3210000,-160.9230282133376,-212.29414824119195,0.10873916288923162,0.05000000074505806
535,3216000,-223.00482193365315,-203.3603523573005,0.10758742108227064,0.05000000074505806
536,3222000,-287.2982280311767,-213.79456869937016,0.1110369233964011,0.05000000074505806
537,3228000,-292.1284210112972,-230.03257424508197,0.11150457658447946,0.05000000074505806
538,3234000,-204.02294180850004,-221.21358191668855,0.11060102015182686,0.05000000074505806
539,3240000,-308.71186420477443,-229.95531623940465,0.10952660978907564,0.05000000074505806
540,3246000,-227.5172596054872,-231.03049280100245,0.11136908982325501,0.05000000074505806
541,3252000,-256.7354953397231,-237.93692149632807,0.10804500570090023,0.05000000074505806
542,3258000,-197.01485024066278,-243.3715524861148,0.11433565254757802,0.05000000074505806
543,3264000,-217.9022114636973,-237.52591218523094,0.1105471017572175,0.05000000074505806
544,3270000,-115.12892767370067,-232.94650213126724,0.10864091676170938,0.05000000074505806
545,3276000,-256.60739760412935,-236.30675969831486,0.10799198024459959,0.05000000074505806
546,3282000,-251.25794794371905,-232.7027316895691,0.1087480069755887,0.05000000074505806
547,3288000,-259.5417453644932,-229.4440641248887,0.10663602382678072,0.05000000074505806
548,3294000,-220.05568449006296,-231.04733839304498,0.11037807544219928,0.05000000074505806
549,3300000,-184.96344823983236,-218.67249679655077,0.11430010063864757,0.05000000074505806
550,3306000,-274.89311933804856,-223.41008276980693,0.111457242688785,0.05000000074505806
551,3312000,-391.14585109314794,-236.85111834514942,0.1100607236145297,0.05000000074505806
552,3318000,-266.545291045275,-243.80416242561063,0.1139503410361552,0.05000000074505806
553,3324000,-156.5967167108953,-237.67361295033044,0.11230885488935746,0.05000000074505806
554,3330000,-174.74190876304783,-243.63491105926514,0.11140278990838366,0.05000000074505806
555,3336000,-215.06178260597335,-239.48034955944954,0.11257863791255901,0.05000000074505806
556,3342000,-141.62161568964757,-228.5167163340424,0.10955904993756364,0.05000000074505806
557,3348000,-261.38983438586365,-228.70152523617944,0.11048967104121887,0.05000000074505806
558,3354000,-246.42331325265695,-231.33828811243885,0.11012792616042619,0.05000000074505806
559,3360000,-262.85111341887296,-239.1270546303429,0.1110219873151121,0.05000000074505806
560,3366000,-327.5000295233858,-244.38774564887663,0.11254265799136677,0.05000000074505806
561,3372000,-202.43702829797462,-225.51686336935927,0.11092916173588795,0.05000000074505806
562,3378000,-282.97685782175904,-227.16002004700766,0.11295028305752203,0.05000000074505806
563,3384000,-282.06229659803284,-239.7065780357215,0.10881669057090766,0.05000000074505806
564,3390000,-287.716282869078,-251.0040154463245,0.11342814876888102,0.05000000074505806
565,3396000,-337.8054138189036,-263.27837856761755,0.11838266731984913,0.05000000074505806
566,3402000,-283.7859659612368,-277.4948135947764,0.10958516290698511,0.05000000074505806
567,3408000,-220.33370412338263,-273.3892005685283,0.11275653451409501,0.05000000074505806
568,3414000,-164.4019844249451,-265.18706768575714,0.11594230265694205,0.05000000074505806
569,3420000,-166.69100760274887,-255.5710571041447,0.11358266146822522,0.05000000074505806
570,3426000,-193.2375272455174,-242.14480687635788,0.1133700806699538,0.05000000074505806
571,3432000,-202.87222131541057,-242.18832617810148,0.11343855968168161,0.05000000074505806
572,3438000,-188.73257949892104,-232.7638983458177,0.1122230159403989,0.05000000074505806
573,3444000,-191.42876188838954,-223.70054487485336,0.11792581300833263,0.05000000074505806
574,3450000,-253.3843627072165,-220.2673528586672,0.11441052040306386,0.05000000074505806
575,3456000,-244.70697789310543,-210.95750926608738,0.11226159173475268,0.05000000074505806
576,3462000,-215.8087259810054,-204.15978526806424,0.1138666190757649,0.05000000074505806
577,3468000,-371.98363894131944,-219.32477874985793,0.11539821215365859,0.05000000074505806
578,3474000,-184.4343589631335,-221.32801620367678,0.1166404771793168,0.05000000074505806
579,3480000,-325.9075205141585,-237.24966749481774,0.11698937478704223,0.05000000074505806
580,3486000,-279.1909955973748,-245.84501433000347,0.11815355966352703,0.05000000074505806
581,3492000,-291.8978065083911,-254.74757284930152,0.11738092727578867,0.05000000074505806
582,3498000,-230.05601111848773,-258.87991601125816,0.11502021462804017,0.05000000074505806
583,3504000,-178.32308030213153,-257.5693478526324,0.11813280671986286,0.05000000074505806
584,3510000,-242.33275704233165,-256.4641872861439,0.11767392159816033,0.05000000074505806
585,3516000,-98.12786187437814,-241.80627568427116,0.11952038533217274,0.05000000074505806
586,3522000,-251.26258979760541,-245.35166206593118,0.1177389205925477,0.05000000074505806
587,3528000,-171.26350785548675,-225.2796489573479,0.11943279064601908,0.05000000074505806
588,3534000,-308.9567915613479,-237.73189221716933,0.12126226830210847,0.05000000074505806
589,3540000,-239.9277564977474,-229.13391581552824,0.11880753253687483,0.05000000074505806
590,3546000,-388.6206921619523,-240.076885471986,0.1171667475408952,0.05000000074505806
591,3552000,-218.78559968749596,-232.76566478989648,0.12162681350205094,0.05000000074505806
592,3558000,-187.0763945028848,-228.46770312833618,0.11882802305583998,0.05000000074505806
593,3564000,-267.8918260191567,-237.4245777000387,0.12003047156279596,0.05000000074505806
594,3570000,-299.43757784112677,-243.1350597799182,0.11919401090126484,0.05000000074505806
595,3576000,-182.55414879190198,-251.57768847167063,0.12047973354296604,0.05000000074505806
596,3582000,-173.73522406447773,-243.82495189835782,0.11836040972848423,0.05000000074505806
597,3588000,-233.7793975672139,-250.07654086953053,0.120000585566042,0.05000000074505806
598,3594000,-186.92094895121045,-237.87295660851677,0.12084459197148681,0.05000000074505806
599,3600000,-188.22268991071178,-232.70244994981323,0.12104964113844714,0.05000000074505806
600,3606000,-317.9127509486243,-225.6316558284804,0.12004528515413404,0.05000000074505806
601,3612000,-193.30738570071117,-223.08383442980193,0.12198039966499588,0.05000000074505806
602,3618000,-168.98075656050696,-221.27427063556416,0.12289036888221744,0.05000000074505806
603,3624000,-171.74284188673482,-211.65937222232196,0.12379329765339693,0.05000000074505806
604,3630000,-156.56707730984408,-197.37232216919372,0.12384912938717753,0.05000000074505806
605,3636000,-143.840854134236,-193.50099270342713,0.11753695315227378,0.05000000074505806
606,3642000,-245.59064291126197,-200.68653458810553,0.11827745999364803,0.05000000074505806
607,3648000,-131.45682704310275,-190.45427753569442,0.11389591533104734,0.05000000074505806
608,3654000,-232.18561594082712,-194.9807442346561,0.11678392074652948,0.05000000074505806
609,3660000,-131.78443473990592,-189.33691871757551,0.11817224799341057,0.05000000074505806
610,3666000,-266.02243690450996,-184.14788731316406,0.11799538317346014,0.05000000074505806
611,3672000,-145.19687073797104,-179.33683581689007,0.11768413867013684,0.05000000074505806
612,3678000,-207.15552696524173,-183.15431285736355,0.11289239820255897,0.05000000074505806
613,3684000,-141.79454348997206,-180.15948301768725,0.11478781759610865,0.05000000074505806
614,3690000,-100.66315909756668,-174.5690911964595,0.11465702349871086,0.05000000074505806
615,3696000,-294.36241301276243,-189.62124708431216,0.11579282174496135,0.05000000074505806
616,3702000,-200.04706026882923,-185.06688882006887,0.1162173800591845,0.05000000074505806
617,3708000,-312.3052356465287,-203.15172968041148,0.11275771784134364,0.05000000074505806
618,3714000,-220.5280122337972,-201.98596930970848,0.11586352037355148,0.05000000074505806
619,3720000,-173.77097216305629,-206.1846230520235,0.11156211831242156,0.05000000074505806
620,3726000,-307.5251140241699,-210.3348907639895,0.11502761059021577,0.05000000074505806
621,3732000,-256.8925048456731,-221.5044541747597,0.11472558527684305,0.05000000074505806
622,3738000,-214.69208795558006,-222.25811027379353,0.11643043368208843,0.05000000074505806
623,3744000,-270.18083547741526,-235.09673947253788,0.11737022648018319,0.05000000074505806
624,3750000,-137.9081100620839,-238.82123456898958,0.11514801937295124,0.05000000074505806
625,3756000,-350.0057254485637,-244.38556581256972,0.11775167243912195,0.05000000074505806
626,3762000,-245.8344443848764,-248.96430422417444,0.11857790729826471,0.05000000074505806
627,3768000,-161.4584686622784,-233.8796275257494,0.1177925606520148,0.05000000074505806
628,3774000,-140.81986792337557,-225.90881309470723,0.11438780861507014,0.05000000074505806
629,3780000,-216.9635265032739,-230.228068528729,0.11509517827416615,0.05000000074505806
630,3786000,-98.852711302432,-209.3608282565552,0.11508035154035315,0.05000000074505806
631,3792000,-172.92305092910829,-200.96388286489872,0.11350456294295146,0.05000000074505806
632,3798000,-240.15596372968184,-203.51027044230892,0.11622683823764479,0.05000000074505806
633,3804000,-262.37563270749615,-202.729750165317,0.11731256849202328,0.05000000074505806
634,3810000,-153.5070427155515,-204.28964343066377,0.1162749344004163,0.05000000074505806
635,3816000,-215.37511839946092,-190.8265827257535,0.1170460757225131,0.05000000074505806
636,3822000,-167.9369218347947,-183.03683047074531,0.1138123405558678,0.05000000074505806
637,3828000,-83.54871259360516,-175.245854863878,0.11438021102683464,0.05000000074505806
638,3834000,-121.90933611297442,-173.3548016828379,0.11260982842421315,0.05000000074505806
639,3840000,-205.07759696495486,-172.16620872900597,0.11299560518628762,0.05000000074505806
640,3846000,-250.79482580617105,-187.3604201793799,0.1187556453316162,0.05000000074505806
641,3852000,-300.7742032010483,-200.14553540657388,0.11346252795735684,0.05000000074505806
642,3858000,-117.73170027662127,-187.90310906126783,0.11563284158695024,0.05000000074505806
643,3864000,-172.8011477596865,-178.94566056648688,0.11600643465854228,0.05000000074505806
644,3870000,-240.63182554537525,-187.65813884946925,0.11487926487921504,0.05000000074505806
645,3876000,-245.28379094708362,-190.64900610423152,0.112642368728489,0.05000000074505806
646,3882000,-221.3889003420204,-195.9942039549541,0.11028006479431254,0.05000000074505806
647,3888000,-233.7060625337981,-211.00993894897337,0.11346607244825767,0.05000000074505806
648,3894000,-151.62289391658487,-213.98129472933442,0.11086374108155723,0.05000000074505806
649,3900000,-248.937202438163,-218.36725527665521,0.11190430542863518,0.05000000074505806
650,3906000,-174.71152343174344,-210.7589250392125,0.10822700237727258,0.05000000074505806
651,3912000,-260.886812803697,-206.77018599947732,0.1099607943596396,0.05000000074505806
652,3918000,-323.93203463240206,-227.3902194350554,0.10809645761157541,0.05000000074505806
653,3924000,-132.7003155731436,-223.38013621640113,0.10842240540972367,0.05000000074505806
654,3930000,-162.32627580375993,-215.54958124223958,0.10593149954332814,0.05000000074505806
655,3936000,-204.47069104313596,-211.4682712518448,0.1068700104249486,0.05000000074505806
656,3942000,-309.19970198601186,-220.249351416244,0.10661335421889089,0.05000000074505806
657,3948000,-303.9528267503629,-227.2740278379005,0.1058953366453837,0.05000000074505806
658,3954000,-201.29718669554677,-232.24145711579666,0.10630302679069185,0.05000000074505806
659,3960000,-167.97610035799426,-224.14534690777978,0.10849981824615194,0.05000000074505806
660,3966000,-235.08077559160665,-230.1822721237661,0.10652964078229464,0.05000000074505806
661,3972000,-181.76137170219545,-222.26972801361595,0.10751156364020426,0.05000000074505806
662,3978000,-306.76083037461285,-220.55260758783703,0.10733665717563902,0.05000000074505806
663,3984000,-198.21012666961633,-227.1035886974843,0.10747670299509385,0.05000000074505806
664,3990000,-135.43669206765844,-224.41463032387415,0.10481042699172394,0.05000000074505806
665,3996000,-142.41363053984605,-218.20892427354516,0.1029961043712489,0.05000000074505806
666,4002000,-150.5433712554077,-202.34329120048474,0.10313950723972327,0.05000000074505806
667,4008000,-231.8575730596167,-195.13376583141013,0.10122137006636088,0.05000000074505806
668,4014000,-215.87324683219776,-196.59137184507523,0.10161614384207254,0.05000000074505806
669,4020000,-244.67442083648348,-204.26120389292413,0.10443605563997213,0.05000000074505806
